Source Account,Tweet,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@FoxNews,"The Fury of Florence: @GriffJenkins has the latest on #TropicalStormFlorence from Morehead City, North Carolina… https://t.co/d5zUxmuL4C",Sat Sep 15 07:33:00 +0000 2018,-0.5719,0.0,0.802,0.198,87
@FoxNews,Florida Taco Bell employee fired after refusing to serve customer who wouldn't speak Spanish https://t.co/Qhu7Pc8bG5,Sat Sep 15 07:25:00 +0000 2018,-0.743,0.0,0.674,0.326,88
@FoxNews,"Lawyer with Obama, Clinton ties may face federal charges: report https://t.co/eRD3Fw82mc",Sat Sep 15 07:15:01 +0000 2018,-0.2732,0.0,0.826,0.174,89
@FoxNews,"Former @fema official Thomas Panuzio: ""The reality of not properly evacuating has significant consequences.""… https://t.co/7nQeMGGV9Z",Sat Sep 15 07:07:28 +0000 2018,0.2023,0.114,0.886,0.0,90
@FoxNews,Flooding from #TropicalStormFlorence expected to get worse with days of heavy rain still ahead… https://t.co/UW96nXbbhv,Sat Sep 15 07:01:52 +0000 2018,-0.4767,0.0,0.819,0.181,91
@FoxNews,"Sheriff John Ingram of Brunswick Country, North Carolina, discusses the challenges law enforcement faces during… https://t.co/5PnWm7cTyU",Sat Sep 15 06:55:02 +0000 2018,0.0772,0.08,0.92,0.0,92
@FoxNews,A rescue team from the North Carolina National Guard evacuates a family as the rising floodwaters from Florence thr… https://t.co/7NL5fhklU2,Sat Sep 15 06:50:00 +0000 2018,0.5106,0.163,0.837,0.0,93
@FoxNews,"Power outages near 1 million customers, could reach 3 million by storm's end #TropicalStormFlorence… https://t.co/szz4uw0gYI",Sat Sep 15 06:47:36 +0000 2018,0.0258,0.084,0.916,0.0,94
@FoxNews,#TropicalStormFlorence has forced nearly a half million evacuations across the Carolinas https://t.co/unx4Ej9ams https://t.co/qG4pyCNocF,Sat Sep 15 06:41:58 +0000 2018,-0.4588,0.0,0.786,0.214,95
@FoxNews,"Boston-area explosion victim, 18, had 'bright future,' family says https://t.co/pGznEYH3F5",Sat Sep 15 06:40:00 +0000 2018,0.2023,0.223,0.615,0.162,96
@FoxNews,"#TropicalStormFlorence threatens ""catastrophic"" flooding https://t.co/unx4Ej9ams https://t.co/pTDKjuZHHg",Sat Sep 15 06:30:13 +0000 2018,-0.3818,0.0,0.658,0.342,97
@FoxNews,Virginia winery suspends operations after 2 tons of grapes stolen https://t.co/4pVy8lVTw7,Sat Sep 15 06:30:00 +0000 2018,-0.4939,0.0,0.738,0.262,98
@FoxNews,Tracking #TropicalStormFlorence: The latest on the deadly storm https://t.co/unx4Ej9ams https://t.co/uZFp3v9dvw,Sat Sep 15 06:23:43 +0000 2018,0.0,0.0,1.0,0.0,99
@FoxNews,School accused of 'blackwashing' students in photo to promote diversity https://t.co/nFNLzIiaag,Sat Sep 15 06:19:00 +0000 2018,0.1027,0.188,0.652,0.159,100
@nytimes,"When this Maryland school district diversified its gifted programs, some parents felt their own children were hurt… https://t.co/GIwjemDmPI",Sat Sep 15 15:45:08 +0000 2018,0.0,0.0,1.0,0.0,1
@nytimes,"Cacio e pepe — simple but when made right, it's incredible https://t.co/4vZ4FJGrtY https://t.co/gFkE8noAu0",Sat Sep 15 15:30:04 +0000 2018,0.0,0.0,1.0,0.0,2
@nytimes,"RT @mccanner: * most women ever who filed to run 
* most women ever who won House and Senate primaries 
* most women ever who won primaries…",Sat Sep 15 15:20:05 +0000 2018,0.8126,0.252,0.748,0.0,3
@nytimes,The racial profiling of black people by white officers put new phrases in the American vocabulary — driving while b… https://t.co/PfOrR5BJ1G,Sat Sep 15 15:10:03 +0000 2018,0.0,0.0,1.0,0.0,4
@nytimes,"RT @AsteadWesley: New: NYT is taking stock after a hectic primary season. I talked with campaign managers, candidates, and strategists from…",Sat Sep 15 15:00:08 +0000 2018,0.0,0.0,1.0,0.0,5
@nytimes,Gov. Andrew Cuomo was the epitome of the very establishment the Democratic left has been frothing against. And he w… https://t.co/fwhFsU87DV,Sat Sep 15 14:50:06 +0000 2018,0.0,0.0,1.0,0.0,6
@nytimes,"As Florence makes landfall along the coast, photographers document scenes as residents survive the storm… https://t.co/MtUDQKo4EU",Sat Sep 15 14:35:06 +0000 2018,0.0,0.0,1.0,0.0,7
@nytimes,Your weekend playlist is here https://t.co/bVEtegHP7k,Sat Sep 15 14:20:06 +0000 2018,0.0,0.0,1.0,0.0,8
@nytimes,"More than 17 hours after Typhoon Mangkhut made landfall, at least 16 deaths were reported. Follow our live updates… https://t.co/x3P3Jae6fv",Sat Sep 15 14:05:06 +0000 2018,0.0,0.0,1.0,0.0,9
@nytimes,"Florence continued its torrential roll through the Carolinas on Saturday, with winds blowing up to 50 miles an hour https://t.co/YTBFKVALRa",Sat Sep 15 13:50:07 +0000 2018,0.0,0.0,1.0,0.0,10
@nytimes,"People ran to each other, hugging and crying, as border crossings between Ethiopia and Eritrea reopened. Here's the… https://t.co/i5XjbWbgQK",Sat Sep 15 13:37:02 +0000 2018,-0.0772,0.122,0.742,0.135,11
@nytimes,RT @NYTScience: It's been almost one year since we said goodbye to the Cassini mission to Saturn. We recommend looking at this on the bigge…,Sat Sep 15 13:27:06 +0000 2018,0.3612,0.094,0.906,0.0,12
@nytimes,"Modern Love: ""My life in Paris must seem fairly perfect ... What people don’t see: My chronically ill mother sobbin… https://t.co/K4EJAuY83l",Sat Sep 15 13:17:06 +0000 2018,0.7269,0.275,0.627,0.098,13
@nytimes,U.S. unemployment is down and jobs are going unfilled. But America’s tremendous economic growth has not led to broa… https://t.co/L4YYQgXFjJ,Sat Sep 15 13:02:04 +0000 2018,-0.0772,0.111,0.766,0.123,14
@nytimes,"RT @nytopinion: Medicine is increasingly learning that our hearts are sensitive to our emotional system — to the metaphorical heart, if you…",Sat Sep 15 12:42:03 +0000 2018,0.1531,0.074,0.926,0.0,15
@nytimes,"""The cookies that called to me were so distinctive that even though they were on a back counter, I spotted them thr… https://t.co/8PGnFGyPul",Sat Sep 15 12:22:07 +0000 2018,0.0,0.0,1.0,0.0,16
@nytimes,"For many, the American dream is now out of reach. It's increasingly a nation of renters. https://t.co/aEY4rvYrJV",Sat Sep 15 12:02:06 +0000 2018,0.2732,0.181,0.819,0.0,17
@nytimes,How a Ukrainian Hairdresser Became a Front for Paul Manafort https://t.co/OjXrjhQTtN,Sat Sep 15 11:44:33 +0000 2018,0.0,0.0,1.0,0.0,18
@nytimes,RT @nytrealestate: Does Zillow's Zestimate algorithm really tell you how much your house is worth? https://t.co/ZERjGvr6sb,Sat Sep 15 11:42:04 +0000 2018,0.2263,0.112,0.888,0.0,19
@nytimes,"An analysis by The New York Times found children’s apps collecting and sharing kids’ personal data, including the p… https://t.co/sfJLFqpVEa",Sat Sep 15 11:22:03 +0000 2018,0.4215,0.128,0.872,0.0,20
@nytimes,"When this Maryland school district diversified its gifted programs, some parents felt their own children were hurt… https://t.co/GIwjemDmPI",Sat Sep 15 15:45:08 +0000 2018,0.0,0.0,1.0,0.0,21
@nytimes,"Cacio e pepe — simple but when made right, it's incredible https://t.co/4vZ4FJGrtY https://t.co/gFkE8noAu0",Sat Sep 15 15:30:04 +0000 2018,0.0,0.0,1.0,0.0,22
@nytimes,"RT @mccanner: * most women ever who filed to run 
* most women ever who won House and Senate primaries 
* most women ever who won primaries…",Sat Sep 15 15:20:05 +0000 2018,0.8126,0.252,0.748,0.0,23
@nytimes,The racial profiling of black people by white officers put new phrases in the American vocabulary — driving while b… https://t.co/PfOrR5BJ1G,Sat Sep 15 15:10:03 +0000 2018,0.0,0.0,1.0,0.0,24
@nytimes,"RT @AsteadWesley: New: NYT is taking stock after a hectic primary season. I talked with campaign managers, candidates, and strategists from…",Sat Sep 15 15:00:08 +0000 2018,0.0,0.0,1.0,0.0,25
@nytimes,Gov. Andrew Cuomo was the epitome of the very establishment the Democratic left has been frothing against. And he w… https://t.co/fwhFsU87DV,Sat Sep 15 14:50:06 +0000 2018,0.0,0.0,1.0,0.0,26
@nytimes,"As Florence makes landfall along the coast, photographers document scenes as residents survive the storm… https://t.co/MtUDQKo4EU",Sat Sep 15 14:35:06 +0000 2018,0.0,0.0,1.0,0.0,27
@nytimes,Your weekend playlist is here https://t.co/bVEtegHP7k,Sat Sep 15 14:20:06 +0000 2018,0.0,0.0,1.0,0.0,28
@nytimes,"More than 17 hours after Typhoon Mangkhut made landfall, at least 16 deaths were reported. Follow our live updates… https://t.co/x3P3Jae6fv",Sat Sep 15 14:05:06 +0000 2018,0.0,0.0,1.0,0.0,29
@nytimes,"Florence continued its torrential roll through the Carolinas on Saturday, with winds blowing up to 50 miles an hour https://t.co/YTBFKVALRa",Sat Sep 15 13:50:07 +0000 2018,0.0,0.0,1.0,0.0,30
@nytimes,"People ran to each other, hugging and crying, as border crossings between Ethiopia and Eritrea reopened. Here's the… https://t.co/i5XjbWbgQK",Sat Sep 15 13:37:02 +0000 2018,-0.0772,0.122,0.742,0.135,31
@nytimes,RT @NYTScience: It's been almost one year since we said goodbye to the Cassini mission to Saturn. We recommend looking at this on the bigge…,Sat Sep 15 13:27:06 +0000 2018,0.3612,0.094,0.906,0.0,32
@nytimes,"Modern Love: ""My life in Paris must seem fairly perfect ... What people don’t see: My chronically ill mother sobbin… https://t.co/K4EJAuY83l",Sat Sep 15 13:17:06 +0000 2018,0.7269,0.275,0.627,0.098,33
@nytimes,U.S. unemployment is down and jobs are going unfilled. But America’s tremendous economic growth has not led to broa… https://t.co/L4YYQgXFjJ,Sat Sep 15 13:02:04 +0000 2018,-0.0772,0.111,0.766,0.123,34
@nytimes,"RT @nytopinion: Medicine is increasingly learning that our hearts are sensitive to our emotional system — to the metaphorical heart, if you…",Sat Sep 15 12:42:03 +0000 2018,0.1531,0.074,0.926,0.0,35
@nytimes,"""The cookies that called to me were so distinctive that even though they were on a back counter, I spotted them thr… https://t.co/8PGnFGyPul",Sat Sep 15 12:22:07 +0000 2018,0.0,0.0,1.0,0.0,36
@nytimes,"For many, the American dream is now out of reach. It's increasingly a nation of renters. https://t.co/aEY4rvYrJV",Sat Sep 15 12:02:06 +0000 2018,0.2732,0.181,0.819,0.0,37
@nytimes,How a Ukrainian Hairdresser Became a Front for Paul Manafort https://t.co/OjXrjhQTtN,Sat Sep 15 11:44:33 +0000 2018,0.0,0.0,1.0,0.0,38
@nytimes,RT @nytrealestate: Does Zillow's Zestimate algorithm really tell you how much your house is worth? https://t.co/ZERjGvr6sb,Sat Sep 15 11:42:04 +0000 2018,0.2263,0.112,0.888,0.0,39
@nytimes,"An analysis by The New York Times found children’s apps collecting and sharing kids’ personal data, including the p… https://t.co/sfJLFqpVEa",Sat Sep 15 11:22:03 +0000 2018,0.4215,0.128,0.872,0.0,40
@nytimes,"RT @nytopinion: Unless Mr. Trump is watching Fox News, he can’t be feeling too good right now. https://t.co/Ex4K4dwglD",Sat Sep 15 11:02:06 +0000 2018,0.5267,0.216,0.784,0.0,41
@nytimes,Hurricane Florence Live Updates: Heavy Rains Drenching the Carolinas https://t.co/3ElJHgMs5O,Sat Sep 15 10:36:33 +0000 2018,0.0,0.0,1.0,0.0,42
@nytimes,"RT @paula_span: When your 98 yr-old grandma moves into a nursing home, the doctor there finds a lump in her breast and urges a biopsy. New…",Sat Sep 15 10:32:02 +0000 2018,0.0,0.0,1.0,0.0,43
@nytimes,"A year after the Equifax security breach, most people have not frozen their credit records. As of Sept. 21, the fre… https://t.co/Rg3TbsWspH",Sat Sep 15 10:16:07 +0000 2018,0.0557,0.102,0.806,0.093,44
@nytimes,"Critic’s Notebook: At Toronto, Women Who Are Shockingly, Thrillingly Human https://t.co/GitHOKIMQv",Sat Sep 15 09:58:53 +0000 2018,0.3182,0.219,0.657,0.124,45
@nytimes,"The man who made wildly imaginative, gloriously disobedient buildings https://t.co/a2RvvigU7u",Sat Sep 15 09:48:49 +0000 2018,0.5994,0.302,0.698,0.0,46
@nytimes,RT @ScottCacciola: Eliud Kipchoge is making a case as the greatest distance runner ever: https://t.co/oSJt01d2Cu,Sat Sep 15 09:32:03 +0000 2018,0.6369,0.244,0.756,0.0,47
@nytimes,Did you stay up to date this week? Take our quiz to find out. https://t.co/XUk1zWtrla,Sat Sep 15 09:05:11 +0000 2018,0.0,0.0,1.0,0.0,48
@nytimes,"In 1950, this Jewish family fled Egypt. Now their Brooklyn bakery has customers all over the world. https://t.co/TJGtol4O7n",Sat Sep 15 08:48:18 +0000 2018,0.0,0.0,1.0,0.0,49
@nytimes,RT @nytimesworld: The Kremlin apparently dispatched two spies on a cyber attack mission against the Swiss lab that analyzed the nerve agent…,Sat Sep 15 08:32:02 +0000 2018,-0.4767,0.0,0.866,0.134,50
@nytimes,ScienceTake: Parrots Think They’re So Smart. Now They’re Bartering Tokens for Food. https://t.co/KTACsWbJzu,Sat Sep 15 08:13:23 +0000 2018,0.4576,0.2,0.8,0.0,51
@nytimes,The best new social thriller is a podcast https://t.co/7AJ7pkfKac https://t.co/CjNhVuoalJ,Sat Sep 15 07:59:24 +0000 2018,0.6808,0.444,0.556,0.0,52
@nytimes,Here's what to do if your flight is delayed or cancelled https://t.co/LTr3QQ7AHP,Sat Sep 15 07:42:39 +0000 2018,-0.4404,0.0,0.719,0.281,53
@nytimes,"Security guards dragged concertgoers out of a Dua Lipa concert in Shanghai. She tweeted that she was ""horrified"" by… https://t.co/L5QzTWVlBc",Sat Sep 15 07:25:04 +0000 2018,0.296,0.117,0.825,0.058,54
@nytimes,First there was self-checkout. Then Amazon’s cashier-free Go stores. Now there’s pay when you feel like it — we tru… https://t.co/KGe4CacDLD,Sat Sep 15 07:04:45 +0000 2018,0.2732,0.114,0.822,0.064,55
@nytimes,A teenager created a tool that placed users’ entire Google location histories on an intensely color-coded map. Amon… https://t.co/YinrVZwATN,Sat Sep 15 06:47:38 +0000 2018,0.25,0.111,0.889,0.0,56
@nytimes,"By 10 a.m., Typhoon Mangkhut’s eye has crossed Luzon, the Philippines’ largest island, and was headed for Hong Kong… https://t.co/4YxB15OOf8",Sat Sep 15 06:31:02 +0000 2018,0.0,0.0,1.0,0.0,57
@nytimes,"Already in the past decade, Ukraine has been led by a colorful cohort of presidents. Is a rock star next? https://t.co/HrQjQMHYnw",Sat Sep 15 06:25:01 +0000 2018,0.0,0.0,1.0,0.0,58
@nytimes,An infamous killer walks out of prison and into a mental health system he unwittingly changed. But how much has it… https://t.co/yNY2WMqpSC,Sat Sep 15 06:04:38 +0000 2018,-0.8225,0.0,0.714,0.286,59
@nytimes,"It was sold for $180,000 in New York and for $390,000 in Michigan. But each time, the truth about this painting wen… https://t.co/Jk3ToNxUPK",Sat Sep 15 05:48:09 +0000 2018,0.3182,0.095,0.905,0.0,60
@nytimes,"RT @tmagazine: Flamingo Estate, perched on a hill planted with fruit trees, takes the Los Angeles fantasy to new heights https://t.co/h88p1…",Sat Sep 15 05:32:04 +0000 2018,0.0,0.0,1.0,0.0,61
@nytimes,"Over 6 years, protesters have built some 60 treehouses in a forest in Western Germany, hoping to stop the expansion… https://t.co/5TklZXxvHD",Sat Sep 15 05:02:01 +0000 2018,-0.0772,0.122,0.699,0.179,62
@nytimes,"RT @NYTimesWordplay: Did you get tired of searching for all five parts of the ""How to Make a Crossword Puzzle"" series? So did we. Here it i…",Sat Sep 15 04:47:04 +0000 2018,-0.4404,0.0,0.896,0.104,63
@nytimes,"A new NASA ice-watching satellite, launching this weekend, will be able track changes in Earth's ice cover that are… https://t.co/NO9B2dzAN7",Sat Sep 15 04:32:03 +0000 2018,0.0,0.0,1.0,0.0,64
@nytimes,"""We have a major issue with a fishing fleet coming in and taking all the food from the whales"" https://t.co/yNQ2AE5a5X",Sat Sep 15 04:17:02 +0000 2018,0.0,0.0,1.0,0.0,65
@nytimes,"36 Hours in Lugano: Renaissance churches, belle époque hotels, modernist villas, casinos and lush gardens: no wonde… https://t.co/yVw0oStfDk",Sat Sep 15 04:02:01 +0000 2018,-0.296,0.0,0.885,0.115,66
@nytimes,"RT @nytlizrobbins: So stunned to report that Evelyn Rodriguez, who became a tireless activist for gang victims after her daughter was kille…",Sat Sep 15 03:58:44 +0000 2018,-0.4576,0.0,0.826,0.174,67
@nytimes,"8 hours after Typhoon Mangkhut made landfall, there were no reports of casualties or major damage, but some places… https://t.co/8Hh05hkRoS",Sat Sep 15 03:40:07 +0000 2018,-0.4019,0.0,0.821,0.179,68
@nytimes,"The man who invented the marshmallow test has died. Walter Mischel devised an experiment on delayed gratification,… https://t.co/BDuwyD6tJ3",Sat Sep 15 03:32:04 +0000 2018,-0.6705,0.0,0.744,0.256,69
@nytimes,RT @NYTScience: It's been almost one year since we said goodbye to the Cassini mission to Saturn. We recommend looking at this on the bigge…,Sat Sep 15 03:17:06 +0000 2018,0.3612,0.094,0.906,0.0,70
@nytimes,"Our reporters are spread out across Southeast Asia covering Typhoon Mangkhut. For updates from the ground, follow… https://t.co/fmLzizNLFO",Sat Sep 15 03:07:02 +0000 2018,0.0,0.0,1.0,0.0,71
@nytimes,"RT @kenvogel: NEW: People who worked with MANAFORT in Ukraine think his real value to MUELLER may be flipping on the oligarchs, the pols th…",Sat Sep 15 02:55:46 +0000 2018,0.34,0.091,0.909,0.0,72
@nytimes,"Florence has already caused at least 5 fatalities, and rescue crews across a wide region were attempting to pluck d… https://t.co/6ZnTplBHLR",Sat Sep 15 02:47:03 +0000 2018,-0.1531,0.136,0.702,0.161,73
@nytimes,"Modern Love: ""My life in Paris must seem fairly perfect ... What people don’t see: My chronically ill mother sobbin… https://t.co/1qq4rfewji",Sat Sep 15 02:32:05 +0000 2018,0.7269,0.275,0.627,0.098,74
@nytimes,RT @DLeonhardt: The big economic statistics — like GDP — say the the financial crisis is over. It’s not. Most Americans are still suffering…,Sat Sep 15 02:17:04 +0000 2018,-0.3818,0.094,0.752,0.154,75
@nytimes,"If you've ever flicked water onto a hot pan, you've probably observed the Leidenfrost effect — droplets skittering… https://t.co/GomqlSXbVA",Sat Sep 15 02:02:05 +0000 2018,0.0,0.0,1.0,0.0,76
@nytimes,Did you stay up to date this week? Take our quiz to find out. https://t.co/jzQwPRqQry,Sat Sep 15 01:47:06 +0000 2018,0.0,0.0,1.0,0.0,77
@nytimes,"The parent company of Henri Bendel is shuttering all 23 stores, including the Fifth Avenue flagship. The retailer w… https://t.co/TcksLdjjvR",Sat Sep 15 01:32:08 +0000 2018,0.1027,0.069,0.931,0.0,78
@nytimes,RT @charlie_savage: I wonder if any members of the special grand jury working with Robert Mueller on the Russia conspiracy/obstruction inve…,Sat Sep 15 01:17:04 +0000 2018,0.6908,0.241,0.759,0.0,79
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/A5p8lM9n5X,Sat Sep 15 01:02:02 +0000 2018,0.0,0.0,1.0,0.0,80
@nytimes,"Tropical Storm Florence had killed at least 5 people, the authorities said, and trapped hundreds of others whose re… https://t.co/W9TW9ku83s",Sat Sep 15 00:47:04 +0000 2018,-0.836,0.0,0.683,0.317,81
@nytimes,Typhoon Mangkhut struck the Philippines early Saturday after thousands of people evacuated their homes to dodge the… https://t.co/AXlovN8PvI,Sat Sep 15 00:32:03 +0000 2018,-0.25,0.0,0.895,0.105,82
@nytimes,RT @nytopinion: Manafort made a good call in agreeing to cooperate with Mueller. But it spells bad news for Trump. https://t.co/Bqfo2KfXcp,Sat Sep 15 00:17:04 +0000 2018,0.2023,0.205,0.659,0.136,83
@nytimes,Organizers of the Global Climate Action Summit aimed to produce a largely carbon-free event. But it’s not always ea… https://t.co/K3D4L7NoEb,Sat Sep 15 00:02:03 +0000 2018,0.0,0.0,1.0,0.0,84
@nytimes,"Over 360 people had been rescued since Thursday night, from 1st floors, 2nd floors, attics and rooftops. By Friday… https://t.co/IiOSg2yAVn",Fri Sep 14 23:47:02 +0000 2018,0.4215,0.128,0.872,0.0,85
@nytimes,Hurricane Florence maps: Hundreds of thousands of customers lost power in North Carolina on Friday https://t.co/kUdPsxmo6b,Fri Sep 14 23:32:01 +0000 2018,-0.3182,0.0,0.867,0.133,86
@nytimes,RT @samdolnick: The Daily has published A LOT of great episodes. But these two stories have gotten an usually giant response. A devastating…,Fri Sep 14 23:17:03 +0000 2018,0.6249,0.17,0.83,0.0,87
@nytimes,"A year after the Equifax security breach, most people have not frozen their credit records. As of Sept. 21, the fre… https://t.co/FWmFEQTuQ2",Fri Sep 14 23:02:08 +0000 2018,0.0557,0.102,0.806,0.093,88
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/KFPRGZZ61y,Fri Sep 14 22:47:05 +0000 2018,0.0,0.0,1.0,0.0,89
